ID,trialseq,Ab,DV,US,noUS
431,12,1,0.299382716,0,1
432,1,1,0.478404656,0,1
432,2,1,0.478404656,0,1
432,3,1,0.478404656,0,1
432,4,1,0.2912453,0,1
432,5,1,0.135964676,0,1
432,6,1,0.136993056,0,1
432,7,1,0.012562923,0,1
432,8,1,0.031073168,0,1
432,9,1,0.024903098,0,1
432,10,1,0.003307782,0,1
432,11,1,0.003307782,0,1
432,12,1,0.013591268,0,1
433,1,1,0.808443492,0,1
433,2,1,0.697689651,0,1
433,3,1,0.482136477,0,1
433,4,1,0.03554841,0,1
433,5,1,0.004584971,0,1
433,6,1,0.002203168,0,1
433,7,1,0.002203168,0,1
433,8,1,0.002203168,0,1
433,9,1,0.006966774,0,1
433,10,1,0.003394069,0,1
433,11,1,0.004584971,0,1
433,12,1,0.004584971,0,1
434,1,1,0.238683128,0,1
434,2,1,0.483539095,0,1
434,3,1,0.79526749,0,1
434,4,1,0.701646091,0,1
434,5,1,0.797325103,0,1
434,6,1,0.179012346,0,1
434,7,1,0.068930041,0,1
434,8,1,0.063786008,0,1
434,9,1,0.083333333,0,1
434,10,1,0.030864198,0,1
434,11,1,0.012345679,0,1
434,12,1,0.022633745,0,1
